customer_id,customer_name,city,city_tier,signup_date,age,gender
CUST01086,Akhil Verma,Chennai,Tier 1,2025-11-13,31,Male
CUST01087,Myra Naidu,Kolkata,Tier 1,2024-11-28,18,Male
CUST01088,Navya Agarwal,Delhi,Tier 1,2024-05-02,43,Male
CUST01089,Aarav Verma,Varanasi,Tier 3,2025-08-18,48,Male
CUST01090,Akhil Reddy,Delhi,Tier 1,2024-09-11,28,Female
CUST01091,Sai Das,Kanpur,Tier 2,2024-12-12,58,Male
CUST01092,Vihaan Joshi,Pune,Tier 1,2025-10-22,27,Male
CUST01093,Krishna Chowdhury,Kolkata,Tier 1,2024-08-26,38,Female
CUST01094,Lakshmi Gupta,Chennai,Tier 1,2024-01-22,42,Female
CUST01095,Krishna Rao,Delhi,Tier 1,2024-02-10,49,Female
CUST01096,Vikram Kumar,Delhi,Tier 1,2025-07-09,49,Male
CUST01097,Suresh Patel,Delhi,Tier 1,2025-07-10,40,Female
CUST01098,Divya Rao,Delhi,Tier 1,2025-09-05,53,Male
CUST01099,Arjun Bhat,Jaipur,Tier 2,2024-06-07,46,Female
CUST01100,Anika Menon,Bengaluru,Tier 1,2025-01-10,47,Male
CUST01101,Sunita Desai,Mumbai,Tier 1,2024-07-08,19,Female
CUST01102,Deepak Singh,Ranchi,Tier 3,2024-11-24,22,Female
CUST01103,Saanvi Bhat,Bhopal,Tier 2,2025-11-30,49,Male
CUST01104,Deepak Kumar,Patna,Tier 2,2024-11-26,44,Female
CUST01105,Ayaan Iyer,Varanasi,Tier 3,2025-06-19,60,Male
CUST01106,Aditya Nair,Delhi,Tier 1,2024-07-01,20,Male
CUST01107,Reyansh Chowdhury,Hyderabad,Tier 1,2024-07-15,24,Male
CUST01108,Suresh Desai,Ahmedabad,Tier 1,2025-11-04,49,Female
CUST01109,Vihaan Joshi,Pune,Tier 1,2024-08-14,56,Male
CUST01110,Aarav Gupta,Delhi,Tier 1,2025-11-02,49,Male
CUST01111,Divya Verma,Surat,Tier 2,2025-01-04,53,Female
CUST01112,Akhil Verma,Delhi,Tier 1,2025-09-23,35,Male
CUST01113,Arjun Kumar,Delhi,Tier 1,2024-03-20,31,Male
CUST01114,Reyansh Singh,Chennai,Tier 1,2025-06-28,42,Male
CUST01115,Saanvi Bhat,Kolkata,Tier 1,2025-11-03,33,Male
CUST01116,Vikram Menon,Kolkata,Tier 1,2025-03-01,24,Female
CUST01117,Divya Naidu,Mumbai,Tier 1,2024-04-16,28,Male
CUST01118,Vikram Desai,Bhopal,Tier 2,2025-05-31,39,Male
CUST01119,Neha Das,Bengaluru,Tier 1,2025-03-29,40,Female
CUST01120,Vikram Mehta,Mumbai,Tier 1,2025-01-15,44,Female
CUST01121,Rohan Das,Coimbatore,Tier 2,2024-09-03,54,Male
CUST01122,Sneha Menon,Nashik,Tier 2,2024-09-17,41,Female
CUST01123,Lakshmi Desai,Indore,Tier 2,2024-01-01,20,Female
CUST01124,Anjali Sharma,Lucknow,Tier 2,2025-06-14,26,Female
CUST01125,Aarav Kumar,Pune,Tier 1,2024-08-15,31,Female
CUST01126,Vivaan Rao,Chennai,Tier 1,2025-07-20,50,Male
CUST01127,Reyansh Verma,Mumbai,Tier 1,2025-04-16,40,Male
CUST01128,Krishna Rao,Hyderabad,Tier 1,2025-01-10,55,Male
CUST01129,Kiara Rao,Hyderabad,Tier 1,2024-11-03,23,Female
CUST01130,Suresh Gupta,Bengaluru,Tier 1,2024-03-20,38,Female
CUST01131,Diya Chowdhury,Ahmedabad,Tier 1,2025-08-13,24,Female
CUST01132,Aditya Agarwal,Chennai,Tier 1,2025-01-25,23,Male
CUST01133,Karthik Joshi,Mumbai,Tier 1,2025-03-20,44,Male
CUST01134,Kiara Das,Delhi,Tier 1,2024-01-12,39,Female
CUST01135,Vihaan Kumar,Pune,Tier 1,2025-06-20,39,Female
CUST01136,Neha Agarwal,Mumbai,Tier 1,2024-06-02,38,Male
CUST01137,Ishaan Verma,Nagpur,Tier 2,2025-11-20,43,Female
CUST01138,Anjali Agarwal,Chennai,Tier 1,2025-05-31,23,Male
CUST01139,Meera Kumar,Chennai,Tier 1,2025-02-07,27,Male
CUST01140,Karthik Reddy,Kolkata,Tier 1,2025-05-02,54,Male
CUST01141,Vikram Desai,Surat,Tier 2,2024-09-25,23,Female
CUST01142,Sunita Naidu,Bengaluru,Tier 1,2024-05-13,26,Female
CUST01143,Vikram Gupta,Pune,Tier 1,2025-05-14,43,Male
CUST01144,Vikram Das,Kolkata,Tier 1,2025-06-20,33,Male
CUST01145,Arjun Rao,Bengaluru,Tier 1,2025-03-16,38,Male
CUST01146,Ayaan Naidu,Bhopal,Tier 2,2025-03-09,41,Female
CUST01147,Saanvi Mehta,Lucknow,Tier 2,2024-12-18,56,Male
CUST01148,Pari Patel,Pune,Tier 1,2024-12-24,57,Female
CUST01149,Deepak Nair,Nagpur,Tier 2,2025-03-27,20,Male
CUST01150,Saanvi Joshi,Indore,Tier 2,2024-06-08,23,Male
CUST01151,Vihaan Singh,Pune,Tier 1,2025-09-27,27,Female
CUST01152,Aarav Mehta,Nagpur,Tier 2,2024-04-23,37,Female
CUST01153,Rahul Sharma,Pune,Tier 1,2024-12-05,31,Male
CUST01154,Aadhya Menon,Pune,Tier 1,2025-06-19,34,Female
CUST01155,Deepak Nair,Kolkata,Tier 1,2025-11-15,19,Female
CUST01156,Ramesh Bhat,Ahmedabad,Tier 1,2024-02-14,34,Male
CUST01157,Vihaan Kumar,Delhi,Tier 1,2024-07-24,57,Female
CUST01158,Vihaan Pillai,Bhopal,Tier 2,2025-11-01,18,Male
CUST01159,Sneha Rao,Indore,Tier 2,2025-11-09,60,Female
CUST01160,Reyansh Sharma,Mumbai,Tier 1,2024-10-26,59,Female
CUST01161,Kiara Desai,Surat,Tier 2,2025-06-04,24,Female
CUST01162,Amit Das,Mumbai,Tier 1,2025-06-28,23,Male
CUST01163,Saanvi Bhat,Bengaluru,Tier 1,2025-04-13,53,Male
CUST01164,Aditya Singh,Ahmedabad,Tier 1,2025-06-26,37,Female
CUST01165,Amit Desai,Delhi,Tier 1,2024-06-09,19,Female
CUST01166,Pranav Joshi,Surat,Tier 2,2025-10-02,37,Male
CUST01167,Sunita Rao,Surat,Tier 2,2024-03-04,58,Female
CUST01168,Sneha Sharma,Chennai,Tier 1,2025-07-22,35,Male
CUST01169,Ishaan Mehta,Mumbai,Tier 1,2025-02-06,60,Male
CUST01170,Sai Desai,Bengaluru,Tier 1,2025-06-17,57,Male
CUST01171,Kavya Singh,Kolkata,Tier 1,2025-08-09,27,Female
CUST01172,Pari Das,Jodhpur,Tier 3,2024-12-03,46,Male
CUST01173,Aadhya Nair,Kolkata,Tier 1,2025-08-17,52,Male
CUST01174,Krishna Kumar,Bengaluru,Tier 1,2025-06-20,26,Female
CUST01175,Ishaan Agarwal,Kolkata,Tier 1,2024-06-10,38,Male
CUST01176,Vikram Menon,Chennai,Tier 1,2024-05-01,29,Female
CUST01177,Ishaan Sharma,Jaipur,Tier 2,2024-11-22,44,Female
CUST01178,Pari Pillai,Mumbai,Tier 1,2025-10-14,35,Male
CUST01179,Saanvi Iyer,Ahmedabad,Tier 1,2024-05-14,29,Male
CUST01180,Deepak Das,Chennai,Tier 1,2024-09-30,56,Male
CUST01181,Anjali Singh,Guwahati,Tier 3,2024-08-24,19,Female
CUST01182,Sai Chowdhury,Bengaluru,Tier 1,2024-05-17,50,Female
CUST01183,Akhil Patel,Kolkata,Tier 1,2025-01-31,49,Female
CUST01184,Krishna Patel,Vadodara,Tier 2,2024-07-16,32,Male
CUST01185,Kavya Sharma,Mumbai,Tier 1,2024-10-03,44,Male
CUST01186,Saanvi Gupta,Vadodara,Tier 2,2024-03-08,29,Female
CUST01187,Deepak Chowdhury,Pune,Tier 1,2024-11-28,47,Male
CUST01188,Meera Desai,Mumbai,Tier 1,2024-02-12,56,Female
CUST01189,Rohan Desai,Bengaluru,Tier 1,2025-09-18,54,Male
CUST01190,Pooja Iyer,Pune,Tier 1,2025-04-07,47,Male
CUST01191,Myra Bhat,Mumbai,Tier 1,2025-07-04,43,Male
CUST01192,Vikram Desai,Kolkata,Tier 1,2025-06-12,58,Male
CUST01193,Saanvi Kumar,Bengaluru,Tier 1,2025-03-26,43,Female
CUST01194,Riya Pillai,Kolkata,Tier 1,2024-06-19,45,Female
CUST01195,Deepak Verma,Mumbai,Tier 1,2025-06-13,27,Female
CUST01196,Lakshmi Reddy,Indore,Tier 2,2025-05-27,25,Male
CUST01197,Ramesh Menon,Raipur,Tier 3,2024-05-18,43,Female
CUST01198,Rohan Pillai,Ranchi,Tier 3,2024-01-26,29,Female
CUST01199,Ramesh Gupta,Ahmedabad,Tier 1,2025-04-10,23,Female
CUST01200,Rohan Patel,Mumbai,Tier 1,2024-05-06,23,Male
CUST01201,Lakshmi Joshi,Ahmedabad,Tier 1,2024-03-28,51,Female
CUST01202,Sunita Das,Mumbai,Tier 1,2024-06-12,42,Female
CUST01203,Aditya Patel,Mumbai,Tier 1,2024-12-09,54,Male
CUST01204,Ananya Nair,Bengaluru,Tier 1,2024-07-02,21,Female
CUST01205,Pari Kumar,Chennai,Tier 1,2025-04-01,36,Male
CUST01206,Ayaan Nair,Jaipur,Tier 2,2024-07-26,18,Female
CUST01207,Aarav Pillai,Pune,Tier 1,2025-05-24,49,Male
CUST01208,Anjali Chowdhury,Hyderabad,Tier 1,2024-08-31,31,Female
CUST01209,Divya Naidu,Bengaluru,Tier 1,2025-03-28,39,Male
CUST01210,Myra Menon,Dehradun,Tier 3,2024-10-11,57,Male
CUST01211,Vihaan Patel,Hyderabad,Tier 1,2024-05-31,21,Female
CUST01212,Aditya Nair,Hyderabad,Tier 1,2024-02-03,60,Female
CUST01213,Karthik Reddy,Delhi,Tier 1,2024-02-20,24,Female
CUST01214,Diya Patel,Lucknow,Tier 2,2025-11-19,36,Male
CUST01215,Divya Agarwal,Pune,Tier 1,2025-01-03,20,Male
CUST01216,Pari Mehta,Delhi,Tier 1,2025-01-12,42,Male
CUST01217,Meera Menon,Mumbai,Tier 1,2024-03-07,36,Female
CUST01218,Krishna Iyer,Pune,Tier 1,2024-10-08,39,Female
CUST01219,Pooja Gupta,Pune,Tier 1,2024-08-02,57,Male
CUST01220,Reyansh Agarwal,Bengaluru,Tier 1,2025-10-06,51,Male
CUST01221,Rahul Das,Nashik,Tier 2,2024-10-21,45,Female
CUST01222,Anika Bhat,Delhi,Tier 1,2025-08-11,57,Female
CUST01223,Krishna Das,Hyderabad,Tier 1,2025-07-30,49,Female
CUST01224,Amit Patel,Kanpur,Tier 2,2025-09-16,32,Female
CUST01225,Saanvi Sharma,Hyderabad,Tier 1,2024-05-01,19,Female
CUST01226,Ayaan Gupta,Kolkata,Tier 1,2025-09-22,44,Female
CUST01227,Aditya Mehta,Hyderabad,Tier 1,2024-12-24,53,Male
CUST01228,Aarav Gupta,Bengaluru,Tier 1,2024-10-15,34,Male
CUST01229,Pari Kumar,Jodhpur,Tier 3,2025-06-02,53,Female
CUST01230,Aarav Iyer,Hyderabad,Tier 1,2024-12-07,39,Female
CUST01231,Suresh Das,Coimbatore,Tier 2,2024-01-30,29,Male
CUST01232,Karthik Mehta,Delhi,Tier 1,2025-11-19,39,Female
CUST01233,Aditya Nair,Delhi,Tier 1,2025-05-08,27,Female
CUST01234,Neha Mehta,Mumbai,Tier 1,2025-04-18,44,Male
CUST01235,Pooja Kumar,Pune,Tier 1,2025-08-01,38,Male
CUST01236,Aadhya Agarwal,Hyderabad,Tier 1,2024-12-05,40,Male
CUST01237,Ishaan Rao,Indore,Tier 2,2024-02-01,39,Female
CUST01238,Neha Patel,Chennai,Tier 1,2025-08-07,56,Female
CUST01239,Diya Das,Ranchi,Tier 3,2024-04-29,37,Female
CUST01240,Aditya Rao,Delhi,Tier 1,2025-02-27,23,Female
CUST01241,Myra Joshi,Indore,Tier 2,2025-04-07,37,Male
CUST01242,Pooja Kumar,Jaipur,Tier 2,2024-06-28,25,Female
CUST01243,Aditya Gupta,Jaipur,Tier 2,2024-04-04,46,Male
CUST01244,Rahul Bhat,Nagpur,Tier 2,2024-06-06,30,Female
CUST01245,Rahul Bhat,Ahmedabad,Tier 1,2024-11-13,38,Male
CUST01246,Reyansh Bhat,Kolkata,Tier 1,2025-11-23,26,Male
CUST01247,Aditya Pillai,Mumbai,Tier 1,2025-01-31,51,Male
CUST01248,Aarav Kumar,Mumbai,Tier 1,2024-02-15,56,Male
CUST01249,Karthik Pillai,Patna,Tier 2,2024-02-17,24,Female
CUST01250,Vivaan Agarwal,Kolkata,Tier 1,2024-11-15,58,Male
CUST01251,Rohan Gupta,Lucknow,Tier 2,2024-07-16,36,Female
CUST01252,Neha Mehta,Chennai,Tier 1,2025-03-27,60,Male
CUST01253,Navya Nair,Mumbai,Tier 1,2024-06-10,35,Male
CUST01254,Aarav Das,Mumbai,Tier 1,2025-07-27,50,Male
CUST01255,Aadhya Menon,Pune,Tier 1,2024-12-24,53,Female
CUST01256,Navya Nair,Hyderabad,Tier 1,2024-10-17,54,Male
CUST01257,Ananya Reddy,Delhi,Tier 1,2024-11-14,57,Female
CUST01258,Neha Pillai,Chennai,Tier 1,2024-02-21,26,Male
CUST01259,Rahul Verma,Mumbai,Tier 1,2024-04-18,42,Male
CUST01260,Sai Naidu,Kolkata,Tier 1,2025-02-05,29,Female
CUST01261,Deepak Joshi,Bengaluru,Tier 1,2024-11-15,39,Male
CUST01262,Neha Reddy,Lucknow,Tier 2,2025-04-21,54,Male
CUST01263,Sai Pillai,Bengaluru,Tier 1,2024-04-09,47,Female
CUST01264,Divya Chowdhury,Hyderabad,Tier 1,2024-08-25,32,Male
CUST01265,Deepak Rao,Mumbai,Tier 1,2025-01-07,39,Male
CUST01266,Karthik Mehta,Mumbai,Tier 1,2025-04-09,49,Male
CUST01267,Arjun Chowdhury,Hyderabad,Tier 1,2024-04-25,40,Female
CUST01268,Divya Patel,Chennai,Tier 1,2024-10-16,40,Male
CUST01269,Sunita Iyer,Kolkata,Tier 1,2025-02-19,24,Female
CUST01270,Vikram Reddy,Bengaluru,Tier 1,2024-11-05,52,Female
CUST01271,Priya Agarwal,Pune,Tier 1,2025-02-27,33,Male
CUST01272,Vikram Patel,Indore,Tier 2,2025-05-08,42,Male
CUST01273,Karthik Gupta,Jaipur,Tier 2,2025-08-28,45,Female
CUST01274,Suresh Mehta,Mumbai,Tier 1,2025-07-11,33,Male
CUST01275,Arjun Agarwal,Chennai,Tier 1,2025-05-13,25,Female
CUST01276,Rohan Menon,Mumbai,Tier 1,2024-04-09,46,Male
CUST01277,Pari Desai,Delhi,Tier 1,2024-03-12,56,Male
CUST01278,Anjali Desai,Amritsar,Tier 3,2024-12-01,49,Male
CUST01279,Sai Gupta,Delhi,Tier 1,2024-05-22,55,Male
CUST01280,Ishaan Nair,Chennai,Tier 1,2025-04-08,52,Female
CUST01281,Sneha Das,Kolkata,Tier 1,2025-08-14,46,Male
CUST01282,Aadhya Mehta,Pune,Tier 1,2024-11-02,54,Female
CUST01283,Meera Joshi,Kolkata,Tier 1,2024-04-01,55,Male
CUST01284,Deepak Bhat,Mumbai,Tier 1,2025-02-17,26,Female
CUST01285,Vihaan Joshi,Bengaluru,Tier 1,2025-07-16,21,Male
CUST01286,Vikram Joshi,Chennai,Tier 1,2024-04-22,36,Male
CUST01287,Myra Naidu,Mumbai,Tier 1,2025-08-27,43,Female
CUST01288,Sneha Desai,Bengaluru,Tier 1,2025-01-25,45,Male
CUST01289,Diya Chowdhury,Mumbai,Tier 1,2024-05-22,30,Female
CUST01290,Akhil Naidu,Mumbai,Tier 1,2024-06-06,36,Male
CUST01291,Krishna Sharma,Hyderabad,Tier 1,2024-03-14,59,Male
CUST01292,Ishaan Chowdhury,Delhi,Tier 1,2025-11-04,45,Male
CUST01293,Sai Nair,Kolkata,Tier 1,2025-10-19,44,Female
CUST01294,Anjali Naidu,Pune,Tier 1,2025-09-30,29,Female
CUST01295,Sunita Naidu,Lucknow,Tier 2,2025-07-19,46,Female
CUST01296,Pranav Singh,Delhi,Tier 1,2024-07-09,45,Male
CUST01297,Suresh Chowdhury,Delhi,Tier 1,2024-08-30,50,Female
CUST01298,Kavya Menon,Mumbai,Tier 1,2025-08-13,41,Male
CUST01299,Aditya Agarwal,Kolkata,Tier 1,2025-05-09,41,Male
CUST01300,Ramesh Chowdhury,Pune,Tier 1,2024-03-22,27,Female
CUST01301,Divya Bhat,Mumbai,Tier 1,2024-03-21,51,Male
CUST01302,Myra Chowdhury,Vadodara,Tier 2,2025-10-07,60,Male
CUST01303,Neha Agarwal,Mumbai,Tier 1,2024-11-15,39,Male
CUST01304,Karthik Menon,Chennai,Tier 1,2024-01-12,48,Female
CUST01305,Sunita Chowdhury,Pune,Tier 1,2025-08-10,39,Female
CUST01306,Pranav Kumar,Indore,Tier 2,2024-10-23,28,Male
CUST01307,Anjali Kumar,Ahmedabad,Tier 1,2025-07-31,34,Male
CUST01308,Rahul Agarwal,Lucknow,Tier 2,2024-06-22,54,Male
CUST01309,Riya Das,Bengaluru,Tier 1,2024-01-28,36,Female
CUST01310,Sai Nair,Surat,Tier 2,2025-06-01,22,Female
CUST01311,Anika Nair,Mumbai,Tier 1,2025-09-22,35,Female
CUST01312,Anika Sharma,Coimbatore,Tier 2,2024-04-24,56,Male
CUST01313,Ramesh Nair,Chennai,Tier 1,2025-11-05,46,Female
CUST01314,Diya Rao,Surat,Tier 2,2024-08-29,49,Male
CUST01315,Pooja Verma,Hyderabad,Tier 1,2024-12-17,23,Male
CUST01316,Anjali Nair,Pune,Tier 1,2025-05-22,44,Female
CUST01317,Myra Pillai,Chennai,Tier 1,2025-10-14,28,Male
CUST01318,Suresh Joshi,Ahmedabad,Tier 1,2024-02-25,59,Female
CUST01319,Ayaan Verma,Mumbai,Tier 1,2024-06-20,47,Female
CUST01320,Rahul Kumar,Mumbai,Tier 1,2025-05-02,52,Male
CUST01321,Sneha Desai,Delhi,Tier 1,2025-04-30,34,Male
CUST01322,Pooja Naidu,Delhi,Tier 1,2024-01-13,36,Female
CUST01323,Sneha Mehta,Indore,Tier 2,2025-06-26,20,Male
CUST01324,Neha Joshi,Delhi,Tier 1,2025-03-18,57,Female
CUST01325,Karthik Rao,Mysuru,Tier 3,2024-09-30,24,Female
CUST01326,Ramesh Desai,Bengaluru,Tier 1,2025-04-17,33,Male
CUST01327,Pooja Mehta,Delhi,Tier 1,2025-11-24,29,Female
CUST01328,Vikram Sharma,Lucknow,Tier 2,2025-11-19,18,Male
CUST01329,Aarav Naidu,Pune,Tier 1,2024-04-10,51,Male
CUST01330,Lakshmi Joshi,Chennai,Tier 1,2024-08-12,36,Female
CUST01331,Saanvi Verma,Chennai,Tier 1,2024-01-25,57,Male
CUST01332,Vihaan Das,Ahmedabad,Tier 1,2025-11-03,31,Male
CUST01333,Ayaan Reddy,Delhi,Tier 1,2025-09-11,26,Female
CUST01334,Suresh Patel,Dehradun,Tier 3,2024-04-23,29,Female
CUST01335,Riya Pillai,Mysuru,Tier 3,2025-11-07,22,Female
CUST01336,Navya Naidu,Pune,Tier 1,2025-11-14,38,Female
CUST01337,Ananya Reddy,Delhi,Tier 1,2024-10-10,21,Female
CUST01338,Sneha Mehta,Pune,Tier 1,2024-03-02,34,Female
CUST01339,Diya Pillai,Mumbai,Tier 1,2024-03-12,49,Male
CUST01340,Deepak Desai,Mumbai,Tier 1,2024-07-01,59,Female
CUST01341,Reyansh Nair,Bengaluru,Tier 1,2025-07-07,45,Male
CUST01342,Deepak Iyer,Hyderabad,Tier 1,2025-03-28,34,Male
CUST01343,Aditya Reddy,Indore,Tier 2,2024-03-13,54,Female
CUST01344,Lakshmi Sharma,Ahmedabad,Tier 1,2025-05-24,27,Male
CUST01345,Aditya Desai,Ahmedabad,Tier 1,2024-09-29,27,Female
CUST01346,Priya Agarwal,Hyderabad,Tier 1,2024-01-04,50,Female
CUST01347,Rahul Naidu,Bengaluru,Tier 1,2025-02-17,22,Male
CUST01348,Aarav Desai,Hyderabad,Tier 1,2025-05-08,25,Female
CUST01349,Karthik Kumar,Amritsar,Tier 3,2025-02-14,21,Male
CUST01350,Akhil Menon,Mumbai,Tier 1,2024-12-14,23,Female
CUST01351,Riya Gupta,Indore,Tier 2,2024-06-29,53,Male
CUST01352,Sneha Gupta,Kolkata,Tier 1,2024-11-02,42,Male
CUST01353,Pranav Chowdhury,Hyderabad,Tier 1,2024-03-27,58,Female
CUST01354,Saanvi Nair,Ahmedabad,Tier 1,2024-02-06,39,Male
CUST01355,Ramesh Singh,Chennai,Tier 1,2025-05-15,42,Male
CUST01356,Neha Kumar,Bhopal,Tier 2,2025-05-26,52,Female
CUST01357,Vivaan Verma,Coimbatore,Tier 2,2024-12-13,21,Female
CUST01358,Aditya Desai,Hyderabad,Tier 1,2024-05-01,31,Female
CUST01359,Neha Nair,Bengaluru,Tier 1,2025-08-16,32,Male
CUST01360,Aditya Nair,Kolkata,Tier 1,2025-05-15,59,Male
CUST01361,Rahul Das,Visakhapatnam,Tier 2,2024-02-16,33,Male
CUST01362,Aarav Patel,Delhi,Tier 1,2025-10-09,21,Female
CUST01363,Reyansh Pillai,Kolkata,Tier 1,2025-09-17,28,Male
CUST01364,Reyansh Iyer,Kolkata,Tier 1,2025-05-24,56,Male
CUST01365,Arjun Gupta,Ahmedabad,Tier 1,2025-03-12,39,Female
CUST01366,Rohan Iyer,Mumbai,Tier 1,2025-12-01,54,Male
CUST01367,Rohan Gupta,Ahmedabad,Tier 1,2024-02-16,55,Male
CUST01368,Karthik Reddy,Visakhapatnam,Tier 2,2024-05-03,35,Male
CUST01369,Kavya Patel,Delhi,Tier 1,2025-01-13,53,Male
CUST01370,Lakshmi Singh,Delhi,Tier 1,2025-08-18,20,Male
CUST01371,Reyansh Das,Raipur,Tier 3,2025-01-20,28,Male
CUST01372,Amit Reddy,Delhi,Tier 1,2024-01-07,18,Male
CUST01373,Sai Agarwal,Indore,Tier 2,2024-10-17,44,Female
CUST01374,Krishna Gupta,Chennai,Tier 1,2024-05-26,58,Female
CUST01375,Pooja Pillai,Delhi,Tier 1,2025-02-25,33,Male
CUST01376,Deepak Verma,Indore,Tier 2,2025-09-02,29,Female
CUST01377,Deepak Reddy,Hyderabad,Tier 1,2025-10-04,37,Female
CUST01378,Kavya Sharma,Chennai,Tier 1,2025-07-25,33,Male
CUST01379,Ayaan Bhat,Bengaluru,Tier 1,2024-04-07,57,Female
CUST01380,Neha Bhat,Kolkata,Tier 1,2024-08-12,47,Male
CUST01381,Navya Verma,Delhi,Tier 1,2024-07-17,25,Male
CUST01382,Rahul Chowdhury,Hyderabad,Tier 1,2024-06-29,28,Male
CUST01383,Vihaan Joshi,Ranchi,Tier 3,2024-10-18,37,Female
CUST01384,Anika Mehta,Bengaluru,Tier 1,2025-09-23,47,Male
CUST01385,Reyansh Verma,Pune,Tier 1,2025-07-04,29,Male
CUST01386,Vivaan Chowdhury,Bengaluru,Tier 1,2025-06-11,25,Male
CUST01387,Myra Pillai,Jaipur,Tier 2,2025-08-29,55,Female
CUST01388,Kavya Gupta,Mumbai,Tier 1,2025-11-24,39,Male
CUST01389,Ayaan Mehta,Raipur,Tier 3,2024-08-21,24,Male
CUST01390,Kavya Gupta,Hyderabad,Tier 1,2025-01-19,32,Male
CUST01391,Rahul Agarwal,Delhi,Tier 1,2025-05-11,21,Female
CUST01392,Ishaan Gupta,Mumbai,Tier 1,2025-09-16,47,Male
CUST01393,Sneha Joshi,Delhi,Tier 1,2024-05-19,47,Male
CUST01394,Pranav Rao,Chennai,Tier 1,2024-07-26,39,Male
CUST01395,Aditya Agarwal,Bengaluru,Tier 1,2024-03-02,35,Male
CUST01396,Ayaan Pillai,Surat,Tier 2,2025-04-14,44,Male
CUST01397,Karthik Singh,Hyderabad,Tier 1,2024-10-29,56,Male
CUST01398,Deepak Patel,Delhi,Tier 1,2025-08-14,53,Male
CUST01399,Sai Naidu,Kolkata,Tier 1,2025-06-18,49,Male
CUST01400,Ramesh Chowdhury,Pune,Tier 1,2025-04-18,35,Male
CUST01401,Meera Singh,Delhi,Tier 1,2024-09-10,38,Female
CUST01402,Ramesh Singh,Delhi,Tier 1,2025-08-28,27,Male
CUST01403,Kavya Verma,Mumbai,Tier 1,2024-02-11,48,Male
CUST01404,Meera Bhat,Ahmedabad,Tier 1,2025-02-07,48,Male
CUST01405,Lakshmi Chowdhury,Pune,Tier 1,2024-09-03,23,Male
CUST01406,Kavya Gupta,Chennai,Tier 1,2024-05-15,40,Female
CUST01407,Myra Reddy,Nagpur,Tier 2,2024-01-17,48,Female
CUST01408,Ananya Pillai,Lucknow,Tier 2,2025-08-07,55,Male
CUST01409,Divya Pillai,Kolkata,Tier 1,2024-05-21,43,Male
CUST01410,Akhil Pillai,Indore,Tier 2,2025-10-10,18,Male
CUST01411,Sneha Mehta,Delhi,Tier 1,2025-06-27,20,Female
CUST01412,Meera Rao,Mumbai,Tier 1,2025-09-19,52,Male
CUST01413,Sai Das,Bengaluru,Tier 1,2024-12-09,21,Female
CUST01414,Vihaan Iyer,Mumbai,Tier 1,2025-01-27,41,Female
CUST01415,Deepak Verma,Chennai,Tier 1,2025-01-09,41,Male
CUST01416,Vikram Reddy,Vadodara,Tier 2,2025-07-28,31,Male
CUST01417,Karthik Singh,Mumbai,Tier 1,2025-07-06,25,Female
CUST01418,Ramesh Gupta,Mumbai,Tier 1,2024-08-18,38,Female
CUST01419,Navya Bhat,Hyderabad,Tier 1,2025-11-27,45,Female
CUST01420,Vihaan Reddy,Vadodara,Tier 2,2025-01-16,40,Female
CUST01421,Amit Bhat,Bengaluru,Tier 1,2025-06-23,25,Female
CUST01422,Neha Menon,Chennai,Tier 1,2024-10-26,46,Female
CUST01423,Arjun Gupta,Mumbai,Tier 1,2025-04-13,23,Male
CUST01424,Priya Patel,Delhi,Tier 1,2024-10-22,22,Male
CUST01425,Ananya Rao,Amritsar,Tier 3,2024-04-24,27,Female
CUST01426,Ishaan Gupta,Ranchi,Tier 3,2025-06-17,58,Male
CUST01427,Riya Naidu,Mumbai,Tier 1,2025-11-29,52,Male
CUST01428,Rahul Joshi,Nashik,Tier 2,2025-03-06,46,Male
CUST01429,Riya Gupta,Kolkata,Tier 1,2024-03-05,19,Male
CUST01430,Pooja Mehta,Indore,Tier 2,2025-02-25,55,Female
CUST01431,Rohan Chowdhury,Hyderabad,Tier 1,2025-08-30,60,Female
CUST01432,Divya Kumar,Chennai,Tier 1,2025-08-03,26,Female
CUST01433,Ananya Rao,Chennai,Tier 1,2024-08-20,48,Female
CUST01434,Riya Verma,Pune,Tier 1,2024-05-31,40,Female
CUST01435,Divya Patel,Delhi,Tier 1,2025-09-25,28,Female
CUST01436,Diya Patel,Mumbai,Tier 1,2025-11-13,27,Male
CUST01437,Myra Iyer,Bengaluru,Tier 1,2024-02-12,38,Male
CUST01438,Lakshmi Rao,Pune,Tier 1,2025-01-13,29,Male
CUST01439,Vikram Verma,Delhi,Tier 1,2025-11-12,38,Female
CUST01440,Ishaan Joshi,Pune,Tier 1,2025-04-04,52,Male
CUST01441,Neha Kumar,Raipur,Tier 3,2024-05-04,19,Female
CUST01442,Amit Nair,Mumbai,Tier 1,2025-04-14,38,Male
CUST01443,Aarav Menon,Pune,Tier 1,2025-06-03,39,Female
CUST01444,Rahul Kumar,Hyderabad,Tier 1,2025-08-10,60,Male
CUST01445,Suresh Pillai,Indore,Tier 2,2024-12-12,25,Female
CUST01446,Aditya Nair,Delhi,Tier 1,2025-11-25,53,Male
CUST01447,Pari Sharma,Pune,Tier 1,2025-02-15,57,Male
CUST01448,Lakshmi Joshi,Nagpur,Tier 2,2024-04-04,38,Male
